ReactionKey,Name,PathwayKey,FormulaKey,GeneAssociation,Flux_Baseline,Flux_Stress75,DeltaFlux,AbsDeltaFlux,DeltaAbsFlux,FVA_Baseline_Min,FVA_Baseline_Max,FVA_Stress75_Min,FVA_Stress75_Max,Required_Baseline,Required_Stress75,ResponseClass,Evidence,NodeSize
GLYCt,"Glycerol transport via channel","Transport, Extracellular",glyc_c  <=> glyc_e,,1.20165193785811e-16,-3.13048251556185e-32,-1.20165193785811e-16,1.20165193785811e-16,-1.20165193785811e-16,-0.00419372523810878,-0,-0.00417714747620749,2.23247636177546e-28,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GLYK,"Glycerol kinase","Glycerophospholipid Metabolism",atp_c + glyc_c  -> adp_c + glyc3p_c + h_c,Gkp3_AT1 or Gk_AT1 or Gk_AT2 or Gk2_AT1,-1.20165193785811e-16,3.13048251556185e-32,1.20165193785811e-16,1.20165193785811e-16,-1.20165193785811e-16,0,0.00419372523810878,0,0.00417714747620749,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
LEUKTRA4t,"Leukotriene A4 transmembrane (homo sapiens) transport","Transport, Extracellular",leuktrA4_e  <=> leuktrA4_c,,0,0,0,0,0,0,2.4e-06,0,2.4e-06,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
LEUKTRB4t,"Leukotriene B4 transmembrane (homo sapiens) transport","Transport, Extracellular",leuktrB4_e  <=> leuktrB4_c,,0,0,0,0,0,-2.4e-06,0,-2.4e-06,0,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
LGTHL,"Lactoylglutathione lyase","Pyruvate Metabolism",gthrd_c + mthgxl_c  -> lgt__S_c,Glo1_AT1,0,0,0,0,0,0,0.0146780383333921,0,0.0146200161666967,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GLYOX,"Hydroxyacylglutathione hydrolase","Pyruvate Metabolism",h2o_c + lgt__S_c  -> gthrd_c + h_c + lac__D_c,Hagh_AT1,0,0,0,0,0,0,0.0146780383333921,0,0.0146200161666967,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
NTD9,"5'-nucleotidase (GMP)","Nucleotides",gmp_c + h2o_c  -> gsn_c + pi_c,Nt5C2_AT1,0,0,0,0,0,0,0.0146780383332353,0,0.0146200161667096,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
LNLCCPT1,"Carnitine O-palmitoyltransferase","Carnitine shuttle",crn_c + lnlccoa_c  -> coa_c + lnlccrn_c,Cpt1a_AT1,0,0,0,0,0,0,1000,0,1000,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GLYt7_211_r,"GLYt7 LPAREN 211 RPAREN r","Transport, Extracellular",cl_e + gly_e + 2 na1_e  <=> gly_c + cl_c + 2 na1_c,Slc6a9_AT1 or Slc6a9_AT2,0,0,0,0,0,0,0.00838745047619754,0,0.0085580582438931,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
LNLCCPT2rbc,"Carnitine transferase","Fatty acid activation",coa_c + lnlccrn_c  -> crn_c + lnlccoa_c,Acsl1_AT1,0,0,0,0,0,0,1000,0,1000,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
NaKt,"Na+/K+ exchanging ATPase","Transport, Extracellular",atp_c + h2o_c + 3 na1_c + 2 k_e  -> adp_c + pi_c + h_c + 2 k_c + 3 na1_e,Atp1a1b1 or Atp1a1b2 or Atp1a1b3 or Atp1a1b4,2.93556146666673,2.9239614223334,-0.0116000443333255,0.0116000443333255,-0.0116000443333255,2.90620539,2.93556146666673,2.89472139,2.92396142233336,1,1,Decreased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,4.26605601760247
LNLCt,"Linoleic acid (n-C18:2) transport in via diffusion","Transport, Extracellular",lnlc_e  <=> lnlc_c,,-0,-0,0,0,0,0,0.00451631948718445,0,0.00449846651284847,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GMPR,"GMP reductase","Nucleotides",gmp_c + 2 h_c + nadph_c  -> imp_c + nadp_c + nh4_c,GmpR_AT1,-1.57772181044202e-30,1.07419494964583e-31,1.68514130540661e-30,1.68514130540661e-30,-1.47030231547744e-30,0,0.0097853588888183,0,0.0092336944210366,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
O2t,"O2 transport  diffusion","Transport, Extracellular",o2_e  <=> o2_c,,0,0,0,0,0,-5.0000775,0.0171727614999767,-4.59027736699998,0.0169053548499601,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GMPS2,"GMP synthase","Nucleotides",atp_c + gln__L_c + h2o_c + xmp_c  -> amp_c + glu__L_c + gmp_c + 2 h_c + ppi_c,Gmps_AT1,0,0,0,0,0,0,0.0097853588888183,0,0.0092336944210366,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GND,"Phosphogluconate dehydrogenase","Pentose Phosphate Pathway",6pgc_c + nadp_c  -> co2_c + ru5p__D_c + nadph_c,Pgd_AT1,0,0.0348001330000193,0.0348001330000193,0.0348001330000193,0.0348001330000193,0,0.0880682300000907,0.0326606184390405,0.122520230000194,0,1,Activated,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,4.79816805280838
LTA4H,"Leukotriene A-4 hydrolase","Eicosanoid Metabolism",h2o_c + leuktrA4_c  -> leuktrB4_c,Lta4h_AT1,0,0,0,0,0,0,2.4e-06,0,2.4e-06,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MALt,"Malate exchange, diffusion","Transport, Extracellular",mal__L_e  <=> mal__L_c,,0.5,0.5,0,0,0,-0.25,0.5,0.32455980599964,0.5,0,1,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GPAM_hs_16_1,"Glycerol-3-phosphate acyltransferase (C16:0)","Diacylglycerol Synthesis",glyc3p_c + pmtcoa_c  -> alpa_hs_16_0_c + coa_c,Gpam_AT1,4.00550645952707e-17,3.13036966810417e-32,-4.00550645952707e-17,4.00550645952707e-17,-4.00550645952707e-17,0,0.0048926794444541,0,0.00487333872219177,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
OCDCEAt,"Octadecenoate  n C181  transport in via uniport","Transport, Extracellular",ocdcea_e  <=> ocdcea_c,,-2.40330387571623e-16,4.77623103044189e-32,2.40330387571623e-16,2.40330387571623e-16,-2.40330387571623e-16,0,0.006,0,0.006,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GPAM_hs_18_3,"Glycerol-3-phosphate acyltransferase (C18:1)","Diacylglycerol Synthesis",glyc3p_c + odecoa_c  -> alpa_hs_18_1_c + coa_c,Gpam_AT1,0,3.59494384345875e-33,3.59494384345875e-33,3.59494384345875e-33,3.59494384345875e-33,0,0.00489267944447708,0,0.00487333872226051,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MAN6PI,"Mannose-6-phosphate isomerase","Fructose and Mannose Metabolism",man6p_c  <=> f6p_c,Mpi_AT1,0.01,0.01,0,0,0,0,0.01,0,0.01,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MANt1r,"Mannose transport (uniport)","Transport, Extracellular",man_e  <=> man_c,Slc2a1_1_e or Slc2a3_1_e,0.01,0.01,0,0,0,0,0.01,0,0.01,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GPAM_hs_18_4,"Glycerol-3-phosphate acyltransferase (C18:2)","Diacylglycerol Synthesis",glyc3p_c + lnlccoa_c  -> alpa_hs_18_2_c + coa_c,Gpam_AT1,-1.60220258381082e-16,-3.59381536888196e-33,1.60220258381082e-16,1.60220258381082e-16,-1.60220258381082e-16,0,0.00489267944445199,0,0.00487333872223515,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
OMPDC,"Orotidine-5'-phosphate decarboxylase","Pyrimidine Biosynthesis",h_c + orot5p_c  -> co2_c + ump_c,Umps_AT1,0,0,0,0,0,0,0.00629058785714067,0,0.00626572121430759,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GPDDA1,"Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)","Glycerophospholipid Metabolism",g3pc_c + h2o_c  -> glyc3p_c + chol_c + h_c,,0,0,0,0,0,0,0.00489267944441207,0,0.0048733387222133,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GTHDH,"Glutathione dehydrogenase (dehydroascorbate reductase)","Ascorbate and Aldarate Metabolism",2 gthrd_c + dhdascb_c  -> ascb__L_c + gthox_c,,0,0,0,0,0,0,0.1111,0,0.1111,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MDH,"Malate dehydrogenase","Citric Acid Cycle",mal__L_c + nad_c  <=> h_c + nadh_c + oaa_c,Mdh1_AT1,0,0,0,0,0,0,0,0,0,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
OPAH,"5-Oxoproline amidohydrolase (ATP-hydrolysing) (ir)","Glutathione Metabolism",5oxpro_c + atp_c + 2 h2o_c  -> adp_c + glu__L_c + pi_c + h_c,Oplah_AT1,0,0,0,0,0,0,0.00838745047620199,0,0.00855805824391979,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GTHOr,"Glutathione oxidoreductase","Glutamate metabolism",gthox_c + h_c + nadph_c  -> 2 gthrd_c + nadp_c,Gsr_AT2,0.5,0.819600266000039,0.319600266000039,0.319600266000039,0.319600266000039,0,0.926136460000349,0.815321236878092,0.995040460000394,0,1,Increased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,11.3302800880143
GTHOXti2,"Oxidized glutathione irreversible active transport (rbc)","Transport, Extracellular",atp_c + gthox_c + h2o_c  -> adp_c + pi_c + h_c + gthox_e,,0,0,0,0,0,0,0.00419372523809936,0,0.00427902912195004,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GTHPi,"Glutathione peridoxase","Glutathione Metabolism",2 gthrd_c + h2o2_c  -> gthox_c + 2 h2o_c,Prdx2_AT3 or Prdx1_AT1 or Prdx1_AT2 or Gpx1_AT2 or Prdx1_AT3 or Gpx1_AT1 or Gpx4_AT1 or Prdx2_AT1 or Prdx2_AT2,0.5,0.819600266000039,0.319600266000039,0.319600266000039,0.319600266000039,0,0.926136460000344,0.819600266000039,0.995040460000388,0,1,Increased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,11.3302800880143
MDRPD,"5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase","Methionine Salvage",5mdru1p_c  -> h2o_c + dkmpp_c,,0,0,0,0,0,0,0.00440341150000689,0,0.00438600485000099,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
ME2,"Malic enzyme (NADP)","Pyruvate Metabolism",mal__L_c + nadp_c  -> co2_c + pyr_c + nadph_c,Me1_AT1,0.5,0.75,0.25,0.25,0.25,0,0.75,0.57455980599964,0.75,0,1,Increased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,9.73394398239752
ORNDC,"Ornithine Decarboxylase","Urea cycle/amino group metabolism",h_c + orn_c  -> co2_c + ptrc_c,Odc1_AT1,0,0,0,0,0,0,0.1152,0,0.1152,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MEPIVESSte,"Metanephrine secretion via secretory vesicle (ATP driven)","Transport, Extracellular",2 atp_c + 2 h2o_c + 3 mepi_c  -> 2 adp_c + 2 pi_c + 2 h_c + 3 mepi_e,,0,0,0,0,0,0,0.0126,0,0.0126,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
METAT,"Methionine adenosyltransferase","Methionine Metabolism",atp_c + h2o_c + met__L_c  -> amet_c + pi_c + ppi_c,Mat2ab1 or Mat1a_AT1 or Mat2ab2,0,0,0,0,0,0,0.00978535888887953,0,0.00974667744446434,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
OROATP,"Orotic acid transport inout via proton symporter","Transport, Extracellular",h_e + orot_e  -> h_c + orot_c,,0,0,0,0,0,1.04129639489174e-28,0.00629058785714067,0,0.00626572121430759,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
METtec,"L-methionine transport via diffusion (extracellular to cytosol)","Transport, Extracellular",met__L_e  <=> met__L_c,Slc43a1_AT1 or Slc43a2_AT1,-0,-0,0,0,0,0,0.00978535888887953,0,0.00974667744446434,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
ORPT,"Orotate phosphoribosyltransferase","Pyrimidine Biosynthesis",ppi_c + orot5p_c  <=> prpp_c + orot_c,Umps_AT1,0,0,0,0,0,-0.00629058785714067,-6.05845175209737e-28,-0.00626572121430759,4.03896783473158e-28,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MGSA,"Methylglyoxal synthase","Pyruvate Metabolism",dhap_c  -> pi_c + mthgxl_c,,0,0,0,0,0,0,0.0146780383333921,0,0.0146200161666967,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PDX5POi,"Pyridoxine 5'-phosphate oxidase","Vitamin B6 Metabolism",pdx5p_c + o2_c  <=> h2o2_c + pydx5p_c,PnpO_AT1,0,0,0,0,0,-0.000255,0.000128,-0.000255,0.000128,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PDXPP,"Pyridoxine 5-phosphate phosphatase","Vitamin B6 Metabolism",pdx5p_c + h2o_c  -> pi_c + pydxn_c,PdxP_AT1,0,0,0,0,0,0,0.029356076666786,0,0.0292400323333925,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MI1345PP,"D-myo-Inositol 1,3,4,5-tetrakisphosphate 5-phosphohydrolase","Inositol Phosphate Metabolism",h2o_c + mi1345p_c  -> pi_c + mi134p_c,Inpp5d_AT1 or Synj1_AT1 or Synj1_AT2,0,0,0,0,0,0,0.0293560766667205,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MI145PK,"Inositol-1,4,5-trisphosphate 3-kinase","Inositol Phosphate Metabolism",atp_c + mi145p_c  -> adp_c + h_c + mi1345p_c,Itpkb_AT1 or Itpka_AT1 or Itpkc_AT1,0,0,0,0,0,0,0.02935607666637,0,0.0292400323334701,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MI145PP,"D-myo-Inositol-1,4,5-trisphosphate 5-phosphohydrolase","Inositol Phosphate Metabolism",h2o_c + mi145p_c  -> pi_c + mi14p_c,Inpp5d_AT1 or Synj1_AT1 or Synj1_AT2,0,0,0,0,0,0,0.0293560766667358,0,0.0292400323333933,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MI1PP,"Myo-inositol 1-phosphatase","Inositol Phosphate Metabolism",h2o_c + mi1p__D_c  -> pi_c + inost_c,Impa1_AT1,3.32859514390364e-16,0,-3.32859514390364e-16,3.32859514390364e-16,-3.32859514390364e-16,0,0.00978535888897704,0,0.00974667744444797,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4P5K_16_0_18_4,"Phosphatidylinositol 4-phosphate 5-kinase (C16:0,C18:2)","Glycerophospholipid Metabolism",pail4p_hs_16_0_18_2_c + atp_c  -> pail45p_hs_16_0_18_2_c + adp_c + h_c,Pip5k1a_AT1 or Pip5k2c_AT1 or Pip5k3_AT1 or Pip5k1b_AT1 or Pip5k2b_AT2 or Pip5k1c_AT1 or Pip5k2a_AT1 or Pip5k3_AT2 or Pip5k3_AT3 or Pip5k2b_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4P5K_18_1_18_3,"Phosphatidylinositol 4-phosphate 5-kinase (C18:1,C18:1)","Glycerophospholipid Metabolism",pail4p_hs_18_1_18_1_c + atp_c  -> pail45p_hs_18_1_18_1_c + adp_c + h_c,Pip5k1a_AT1 or Pip5k2c_AT1 or Pip5k3_AT1 or Pip5k1b_AT1 or Pip5k2b_AT2 or Pip5k1c_AT1 or Pip5k2a_AT1 or Pip5k3_AT2 or Pip5k3_AT3 or Pip5k2b_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4P5K_18_1_18_4,"Phosphatidylinositol 4-phosphate 5-kinase (C18:1,C18:2)","Glycerophospholipid Metabolism",pail4p_hs_18_1_18_2_c + atp_c  -> pail45p_hs_18_1_18_2_c + adp_c + h_c,Pip5k1a_AT1 or Pip5k2c_AT1 or Pip5k3_AT1 or Pip5k1b_AT1 or Pip5k2b_AT2 or Pip5k1c_AT1 or Pip5k2a_AT1 or Pip5k3_AT2 or Pip5k3_AT3 or Pip5k2b_AT1,0,0,0,0,0,0,0.0293560766667053,0,0.0292400323333915,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PETHCT,"Phosphoethanolamine cytidyltransferase","Glycerophospholipid Metabolism",h_c + ctp_c + ethamp_c  -> cdpea_c + ppi_c,Pcyt2_AT1,0,0,0,0,0,0,0.00419372523810878,0,0.00417714747620749,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4P5K_18_2_16_0,"Phosphatidylinositol 4-phosphate 5-kinase (C18:2,C16:0)","Glycerophospholipid Metabolism",pail4p_hs_18_2_16_0_c + atp_c  -> adp_c + pail45p_hs_18_2_16_0_c + h_c,Pip5k1a_AT1 or Pip5k2c_AT1 or Pip5k3_AT1 or Pip5k1b_AT1 or Pip5k2b_AT2 or Pip5k1c_AT1 or Pip5k2a_AT1 or Pip5k3_AT2 or Pip5k3_AT3 or Pip5k2b_AT1,0,2.18388904839454e-17,2.18388904839454e-17,2.18388904839454e-17,2.18388904839454e-17,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MI1PS,"Myo Inositol 1 phosphate synthase","Inositol Phosphate Metabolism",g6p_c  -> mi1p__D_c,Isyna1_AT1,3.32859514390364e-16,2.18388904839454e-17,-3.11020623906419e-16,3.11020623906419e-16,-3.11020623906419e-16,0,0.00419372523811759,0,0.00417714747620305,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MTAP,"5  methylthioadenosine phosphorylase","Arginine and Proline Metabolism",5mta_c + pi_c  -> 5mdr1p_c + ade_c,Mtap_AT1,0,0,0,0,0,0,0.00440341150000689,0,0.00438600485000099,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4P5K_18_2_18_1,"Phosphatidylinositol 4-phosphate 5-kinase (C18:2,C18:1)","Glycerophospholipid Metabolism",pail4p_hs_18_2_18_1_c + atp_c  -> adp_c + pail45p_hs_18_2_18_1_c + h_c,Pip5k1a_AT1 or Pip5k2c_AT1 or Pip5k3_AT1 or Pip5k1b_AT1 or Pip5k2b_AT2 or Pip5k1c_AT1 or Pip5k2a_AT1 or Pip5k3_AT2 or Pip5k3_AT3 or Pip5k2b_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
MTRI,"5-methylthioribose-1-phosphate isomerase","Methionine Salvage",5mdr1p_c  <=> 5mdru1p_c,,0,0,0,0,0,0,0.00440341150000689,0,0.00438600485000099,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PFK,"Phosphofructokinase","Glycolysis/Gluconeogenesis",atp_c + f6p_c  -> adp_c + h_c + fdp_c,Pfkl_AT2 or Pfkm_AT1 or Pfkl_AT1,1.4611140666667,1.44951402233336,-0.0116000443333324,0.0116000443333324,-0.0116000443333324,1.43175798999993,1.4611140666667,1.42027398999999,1.45022719385369,1,1,Decreased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,4.26605601760262
NACt,"Nicotinic acid transport","Transport, Extracellular",nac_e  <=> nac_c,,0,-0,-0,0,0,0,0.001,0,0.000999999999999996,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
NADK,"NAD kinase","NAD Metabolism",atp_c + nad_c  -> adp_c + h_c + nadp_c,Nadk_AT1,-2.07161135557889e-31,0,2.07161135557889e-31,2.07161135557889e-31,-2.07161135557889e-31,0,0.00284091064517676,0,0.00282968054839608,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PLC_16_0_16_0,"Phosphatidylinositol 4-phosphate phospholipase C (C16:0,C16:0)","Inositol Phosphate Metabolism",pail4p_hs_16_0_16_0_c + h2o_c  -> h_c + dag_hs_16_0_16_0_c + mi14p_c,Plcb3_AT1,0,0,0,0,0,0,0.00419372523809639,0,0.00417714747620367,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PLC_16_0_18_1,"Phosphatidylinositol 4-phosphate phospholipase C (C16:0,C18:1)","Inositol Phosphate Metabolism",pail4p_hs_16_0_18_1_c + h2o_c  -> h_c + dag_hs_16_0_18_1_c + mi14p_c,Plcb3_AT1,0,0,0,0,0,0,0.00419372523809639,0,0.00417714747620368,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PLC_16_0_18_2,"Phosphatidylinositol 4-phosphate phospholipase C (C16:0,C18:2)","Inositol Phosphate Metabolism",pail4p_hs_16_0_18_2_c + h2o_c  -> h_c + dag_hs_16_0_18_2_c + mi14p_c,Plcb3_AT1,0,0,0,0,0,0,0.00419372523810371,0,0.0041771474762035,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PLC_18_1_18_1,"Phosphatidylinositol 4-phosphate phospholipase C (C18:1,C18:1)","Inositol Phosphate Metabolism",pail4p_hs_18_1_18_1_c + h2o_c  -> h_c + dag_hs_18_1_18_1_c + mi14p_c,Plcb3_AT1,0,0,0,0,0,0,0.00419372523810371,0,0.0041771474762035,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PLC_18_1_18_2,"Phosphatidylinositol 4-phosphate phospholipase C (C18:1,C18:2)","Inositol Phosphate Metabolism",pail4p_hs_18_1_18_2_c + h2o_c  -> h_c + dag_hs_18_1_18_2_c + mi14p_c,Plcb3_AT1,0,0,0,0,0,0,0.00419372523809876,0,0.00417714747620367,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PLC_18_2_16_0,"Phosphatidylinositol 4-phosphate phospholipase C (C18:2,C16:0)","Inositol Phosphate Metabolism",pail4p_hs_18_2_16_0_c + h2o_c  -> h_c + dag_hs_18_2_16_0_c + mi14p_c,Plcb3_AT1,0,0,0,0,0,0,0.00419372523811201,0,0.00417714747620372,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PLC_18_2_18_1,"Phosphatidylinositol 4-phosphate phospholipase C (C18:2,C18:1)","Inositol Phosphate Metabolism",pail4p_hs_18_2_18_1_c + h2o_c  -> h_c + dag_hs_18_2_18_1_c + mi14p_c,Plcb3_AT1,0,0,0,0,0,0,0.00419372523811271,0,0.00417714747619819,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PP_16_0_16_0,"Phosphatidylinositol-4-phosphate 4-phosphatase (C16:0,C16:0)","Inositol Phosphate Metabolism",pail4p_hs_16_0_16_0_c + h2o_c  -> pail_hs_16_0_16_0_c + pi_c,,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
NADPN,"NADP nucleosidase","NAD Metabolism",h2o_c + nadp_c  -> adprbp_c + h_c + ncam_c,,0,0,0,0,0,0,0.00284091064517673,1.21169035041947e-27,0.00282968054839611,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PFK26,"6 phosphofructo 2 kinase","Fructose and Mannose Metabolism",atp_c + f6p_c  -> adp_c + h_c + f26bp_c,Pfkfb1_AT1 or Pfkfb4_AT1 or Pfkfb3_AT1 or Pfkfb2_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333919,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PP_16_0_18_1,"Phosphatidylinositol-4-phosphate 4-phosphatase (C16:0,C18:1)","Inositol Phosphate Metabolism",pail4p_hs_16_0_18_1_c + h2o_c  -> pail_hs_16_0_18_1_c + pi_c,,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PP_16_0_18_2,"Phosphatidylinositol-4-phosphate 4-phosphatase (C16:0,C18:2)","Inositol Phosphate Metabolism",pail4p_hs_16_0_18_2_c + h2o_c  -> pail_hs_16_0_18_2_c + pi_c,,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
NADS2,"Nicotinate-mononucleotide adenylyltransferase","NAD Metabolism",atp_c + gln__L_c + h2o_c + dnad_c  -> amp_c + glu__L_c + h_c + ppi_c + nad_c,Nadsyn1_AT1,0,0,0,0,0,0,0.001,0,0.000999999999999996,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
